,zipcode,density,density_bins
13151,94618,2553.7,0
13152,10022,28833.9,3
13153,91423,2742.5,0
13154,90710,4175.3,1
13155,37214,445.3,0
13156,94124,2664.3,0
13157,90066,4336.8,1
13158,90025,6333.7,1
13159,90024,6239.3,1
13160,20018,2159.4,0
13161,94133,13416.4,2
13162,94110,11517.2,2
13163,90049,912.1,0
13164,10025,48594.3,3
13165,90017,12635.3,2
13166,10024,26672.3,3
13167,11237,19583.0,3
13168,91302,371.6,0
13169,98109,4011.1,1
13170,94611,1336.6,0
13171,nan,10861.237371490948,2
13172,37206,1284.5,0
13173,11218,20331.4,3
13174,37203,1093.9,0
13175,10009,38399.1,3
13176,70119,3128.9,1
13177,90640,2844.3,0
13178,20001,6816.2,1
13179,60657,11207.9,2
13180,11203,13711.2,2
13181,10016,39315.3,3
13182,20011,4638.6,1
13183,10035,9207.8,2
13184,90002,6458.9,1
13185,11211,15047.6,3
13186,90068,1110.6,0
13187,60642,4316.4,1
13188,10022,28833.9,3
13189,nan,10861.237371490948,2
13190,94124,2664.3,0
13191,94114,8428.9,2
13192,10018,6252.9,1
13193,02113,26621.1,3
13194,98101,7613.3,2
13195,90065,3329.9,1
13196,97215,2782.8,0
13197,10037,26126.3,3
13198,10017,20189.9,3
13199,91316,2074.1,0
13200,90291,4379.7,1
13201,90066,4336.8,1
13202,11249,10861.237371490948,2
13203,91006,1938.1,0
13204,20037,8799.9,2
13205,60607,4031.2,1
13206,90046,3242.8,1
13207,90042,5186.6,1
13208,10017,20189.9,3
13209,92114,3066.7,1
13210,10014,22447.1,3
13211,80223,1326.7,0
13212,90069,3740.7,1
13213,11226,30415.4,3
13214,90018,6574.4,1
13215,10002,35781.9,3
13216,11101,3779.2,1
13217,11222,9292.3,2
13218,nan,10861.237371490948,2
13219,90025,6333.7,1
13220,10025,48594.3,3
13221,02118,9331.3,2
13222,20037,8799.9,2
13223,37212,2804.7,0
13224,20009,14096.5,3
13225,92109,2325.7,0
13226,98119,3332.7,1
13227,70117,1647.8,0
13228,92103,3184.4,1
13229,37206,1284.5,0
13230,70113,2668.0,0
13231,91780,3464.2,1
13232,91915,1251.1,0
13233,97239,1537.5,0
13234,37211,1350.2,0
13235,90042,5186.6,1
13236,02111,10543.8,2
13237,02128,3224.2,1
13238,11106,17558.1,3
13239,90027,2143.2,0
13240,10301,4321.4,1
13241,11215,11270.5,2
13242,94124,2664.3,0
13243,90077,493.7,0
13244,10016,39315.3,3
13245,nan,10861.237371490948,2
13246,80205,2471.7,0
13247,90034,7191.9,2
13248,10002,35781.9,3
13249,90013,6774.5,1
13250,80219,3152.8,1
13251,78731,1097.0,0
13252,90027,2143.2,0
13253,97221,1048.1,0
13254,10307,2958.8,1
13255,02111,10543.8,2
13256,80202,3498.7,1
13257,91606,5208.8,1
13258,20008,3496.9,1
13259,02114,10322.8,2
13260,11215,11270.5,2
13261,90046,3242.8,1
13262,70122,1563.4,0
13263,11205,16493.8,3
13264,02131,4451.7,1
13265,11228,10957.3,2
13266,11233,19194.0,3
13267,94112,9106.1,2
13268,91403,2497.2,0
13269,nan,10861.237371490948,2
13270,91803,3584.5,1
13271,92104,4531.3,1
13272,90046,3242.8,1
13273,90803,3066.6,1
13274,11237,19583.0,3
13275,11221,22020.5,3
13276,11432,10923.4,2
13277,90025,6333.7,1
13278,78721,1191.6,0
13279,70119,3128.9,1
13280,10002,35781.9,3
13281,11205,16493.8,3
13282,20018,2159.4,0
13283,11249,10861.237371490948,2
13284,02116,12631.6,2
13285,90291,4379.7,1
13286,11216,22433.5,3
13287,11225,24824.2,3
13288,10019,23754.2,3
13289,92109,2325.7,0
13290,10458,30530.3,3
13291,80212,1951.5,0
13292,11222,9292.3,2
13293,90039,2920.0,0
13294,20001,6816.2,1
13295,91301,288.6,0
13296,11211,15047.6,3
13297,90018,6574.4,1
13298,10009,38399.1,3
13299,11209,12527.1,2
13300,90046,3242.8,1
13301,91104,3728.6,1
13302,90065,3329.9,1
13303,98122,5250.8,1
13304,02113,26621.1,3
13305,20007,3455.4,1
13306,10002,35781.9,3
13307,92104,4531.3,1
13308,90035,5357.4,1
13309,78704,1871.5,0
13310,91748,1211.8,0
13311,80211,2710.7,0
13312,60618,7114.6,1
13313,91006,1938.1,0
13314,10011,29744.0,3
13315,20020,4174.5,1
13316,11221,22020.5,3
13317,10025,48594.3,3
13318,78704,1871.5,0
13319,20009,14096.5,3
13320,90046,3242.8,1
13321,37206,1284.5,0
13322,10027,26528.8,3
13323,11378,5241.3,1
13324,10002,35781.9,3
13325,98117,3142.1,1
13326,78704,1871.5,0
13327,91204,5507.2,1
13328,92101,3040.0,1
13329,28806,392.0,0
13330,92104,4531.3,1
13331,90038,7127.3,2
13332,nan,10861.237371490948,2
13333,02113,26621.1,3
13334,20003,4553.3,1
13335,nan,10861.237371490948,2
13336,11209,12527.1,2
13337,90049,912.1,0
13338,94601,5979.9,1
13339,10002,35781.9,3
13340,80205,2471.7,0
13341,90019,6401.0,1
13342,92109,2325.7,0
13343,20016,2829.2,0
13344,90064,2445.3,0
13345,10001,13259.3,2
13346,90006,11903.1,2
13347,97209,5519.7,1
13348,11238,17188.6,3
13349,78730,210.7,0
13350,97212,3412.8,1
13351,11355,19106.8,3
13352,10002,35781.9,3
13353,nan,10861.237371490948,2
13354,10002,35781.9,3
13355,11221,22020.5,3
13356,91406,2448.0,0
13357,90012,3711.6,1
13358,60647,8385.0,2
13359,90024,6239.3,1
13360,60647,8385.0,2
13361,90066,4336.8,1
13362,10128,50118.8,3
13363,90247,4883.7,1
13364,98102,6228.4,1
13365,80205,2471.7,0
13366,90602,2682.1,0
13367,11211,15047.6,3
13368,11235,13613.7,2
13369,92037,1382.3,0
13370,11249,10861.237371490948,2
13371,90068,1110.6,0
13372,20009,14096.5,3
13373,97239,1537.5,0
13374,94102,17995.9,3
13375,92116,3561.5,1
13376,90291,4379.7,1
13377,11412,8176.9,2
13378,11211,15047.6,3
13379,10014,22447.1,3
13380,10001,13259.3,2
13381,78703,1366.4,0
13382,10027,26528.8,3
13383,90025,6333.7,1
13384,10010,32205.4,3
13385,37201,2699.4,0
13386,92109,2325.7,0
13387,60657,11207.9,2
13388,70117,1647.8,0
13389,20009,14096.5,3
13390,90066,4336.8,1
13391,11222,9292.3,2
13392,37208,1343.8,0
13393,11237,19583.0,3
13394,91606,5208.8,1
13395,90036,5761.9,1
13396,94618,2553.7,0
13397,97201,2943.5,1
13398,10019,23754.2,3
13399,10465,4799.6,1
13400,98115,2708.9,0
13401,60613,8572.6,2
13402,90293,1638.6,0
13403,10027,26528.8,3
13404,70119,3128.9,1
13405,97212,3412.8,1
13406,90401,3058.2,1
13407,80204,2187.0,0
13408,80209,2383.1,0
13409,02135,6270.6,1
13410,70130,2577.6,0
13411,11231,9053.9,2
13412,60614,8244.5,2
13413,92101,3040.0,1
13414,94110,11517.2,2
13415,10009,38399.1,3
13416,70113,2668.0,0
13417,10036,21721.3,3
13418,90291,4379.7,1
13419,80210,2159.6,0
13420,11206,21984.4,3
13421,80218,4334.1,1
13422,90291,4379.7,1
13423,11421,11709.4,2
13424,90065,3329.9,1
13425,90232,2777.2,0
13426,20010,10746.8,2
13427,78737,122.9,0
13428,97201,2943.5,1
13429,90068,1110.6,0
13430,28801,1142.1,0
13431,11220,22037.0,3
13432,94116,6523.0,1
13433,80203,6778.6,1
13434,91201,3736.0,1
13435,20003,4553.3,1
13436,10075,54746.3,3
13437,97202,2362.8,0
13438,20005,11575.2,2
13439,10031,33563.2,3
13440,60630,4374.4,1
13441,02118,9331.3,2
13442,11233,19194.0,3
13443,97202,2362.8,0
13444,11218,20331.4,3
13445,60618,7114.6,1
13446,90036,5761.9,1
13447,37206,1284.5,0
13448,10025,48594.3,3
13449,92105,4840.2,1
13450,90035,5357.4,1
13451,10027,26528.8,3
13452,10030,37367.3,3
13453,97206,2812.3,0
13454,60304,4341.9,1
13455,10011,29744.0,3
13456,37208,1343.8,0
13457,90042,5186.6,1
13458,10023,48060.9,3
13459,92111,2060.0,0
13460,90212,4670.3,1
13461,60622,8213.0,2
13462,10025,48594.3,3
13463,02128,3224.2,1
13464,94114,8428.9,2
13465,91745,1628.2,0
13466,10009,38399.1,3
13467,10003,37524.3,3
13468,92120,1501.7,0
13469,10075,54746.3,3
13470,92104,4531.3,1
13471,10029,36151.2,3
13472,91506,2981.7,1
13473,94109,18190.0,3
13474,11216,22433.5,3
13475,10026,39504.2,3
13476,10031,33563.2,3
13477,95010,2570.5,0
13478,90004,7876.3,2
13479,11216,22433.5,3
13480,02134,6259.7,1
13481,20010,10746.8,2
13482,78741,2285.4,0
13483,11205,16493.8,3
13484,91206,2170.3,0
13485,90048,4381.0,1
13486,94114,8428.9,2
13487,60610,12585.9,2
13488,60626,11355.1,2
13489,37216,1018.2,0
13490,10029,36151.2,3
13491,11434,6985.1,1
13492,95062,2760.3,0
13493,94131,4996.6,1
13494,11215,11270.5,2
13495,70125,2385.6,0
13496,11221,22020.5,3
13497,02125,6028.8,1
13498,90254,5278.8,1
13499,90017,12635.3,2
13500,10023,48060.9,3
13501,10463,18097.1,3
13502,11216,22433.5,3
13503,70118,2720.8,0
13504,90046,3242.8,1
13505,37206,1284.5,0
13506,78722,1505.5,0
13507,94131,4996.6,1
13508,60657,11207.9,2
13509,02118,9331.3,2
13510,10027,26528.8,3
13511,11217,18472.1,3
13512,10036,21721.3,3
13513,90019,6401.0,1
13514,37208,1343.8,0
13515,nan,10861.237371490948,2
13516,90037,8475.0,2
13517,11102,16711.6,3
13518,11217,18472.1,3
13519,20009,14096.5,3
13520,90064,2445.3,0
13521,10452,29444.3,3
13522,90035,5357.4,1
13523,94110,11517.2,2
13524,11216,22433.5,3
13525,10002,35781.9,3
13526,70115,3156.0,1
13527,90069,3740.7,1
13528,94117,8956.9,2
13529,20002,3852.6,1
13530,91406,2448.0,0
13531,20003,4553.3,1
13532,10002,35781.9,3
13533,11215,11270.5,2
13534,78721,1191.6,0
13535,78758,1832.3,0
13536,11205,16493.8,3
13537,37189,50.1,0
13538,20009,14096.5,3
13539,92037,1382.3,0
13540,97202,2362.8,0
13541,60622,8213.0,2
13542,92104,4531.3,1
13543,90017,12635.3,2
13544,20009,14096.5,3
13545,11206,21984.4,3
13546,37211,1350.2,0
13547,02128,3224.2,1
13548,70119,3128.9,1
13549,80206,3373.5,1
13550,78729,1139.7,0
13551,91755,3417.3,1
13552,37212,2804.7,0
13553,97202,2362.8,0
13554,10028,55636.0,3
13555,92109,2325.7,0
13556,80211,2710.7,0
13557,90036,5761.9,1
13558,90031,4395.7,1
13559,90292,4091.9,1
13560,20009,14096.5,3
13561,80211,2710.7,0
13562,94107,5730.0,1
13563,10036,21721.3,3
13564,11226,30415.4,3
13565,11221,22020.5,3
13566,11385,10527.6,2
13567,90046,3242.8,1
13568,98109,4011.1,1
13569,90046,3242.8,1
13570,90049,912.1,0
13571,11249,10861.237371490948,2
13572,60608,5068.9,1
13573,60607,4031.2,1
13574,90024,6239.3,1
13575,91602,3293.6,1
13576,91601,5416.4,1
13577,90291,4379.7,1
13578,28806,392.0,0
13579,94107,5730.0,1
13580,90036,5761.9,1
13581,37206,1284.5,0
13582,11217,18472.1,3
13583,nan,10861.237371490948,2
13584,92109,2325.7,0
13585,10016,39315.3,3
13586,02128,3224.2,1
13587,90404,4138.6,1
13588,90210,829.1,0
13589,37203,1093.9,0
13590,20001,6816.2,1
13591,11106,17558.1,3
13592,11211,15047.6,3
13593,11215,11270.5,2
13594,90019,6401.0,1
13595,10011,29744.0,3
13596,90014,9550.9,2
13597,10012,28771.0,3
13598,37207,708.9,0
13599,98102,6228.4,1
13600,91105,1176.9,0
13601,78702,1648.1,0
13602,11222,9292.3,2
13603,10035,9207.8,2
13604,90291,4379.7,1
13605,91601,5416.4,1
13606,92037,1382.3,0
13607,10025,48594.3,3
13608,20010,10746.8,2
13609,70122,1563.4,0
13610,90027,2143.2,0
13611,11249,10861.237371490948,2
13612,90028,7273.3,2
13613,92109,2325.7,0
13614,11206,21984.4,3
13615,94122,9146.8,2
13616,94114,8428.9,2
13617,10014,22447.1,3
13618,90064,2445.3,0
13619,94618,2553.7,0
13620,10036,21721.3,3
13621,90266,3446.3,1
13622,91007,2368.1,0
13623,90027,2143.2,0
13624,37208,1343.8,0
13625,11101,3779.2,1
13626,28804,297.9,0
13627,10022,28833.9,3
13628,70112,1618.2,0
13629,02130,4099.6,1
13630,11211,15047.6,3
13631,11237,19583.0,3
13632,11206,21984.4,3
13633,11207,13494.3,2
13634,90807,2082.1,0
13635,94115,11426.7,2
13636,10026,39504.2,3
13637,10025,48594.3,3
13638,90291,4379.7,1
13639,94610,5182.2,1
13640,60622,8213.0,2
13641,10031,33563.2,3
13642,90069,3740.7,1
13643,90020,13310.8,2
13644,10019,23754.2,3
13645,92120,1501.7,0
13646,97214,3275.8,1
13647,10024,26672.3,3
13648,94114,8428.9,2
13649,78704,1871.5,0
13650,80220,2472.2,0
13651,37208,1343.8,0
13652,10032,33808.6,3
13653,10027,26528.8,3
13654,11216,22433.5,3
13655,20010,10746.8,2
13656,92116,3561.5,1
13657,98101,7613.3,2
13658,11205,16493.8,3
13659,60626,11355.1,2
13660,02118,9331.3,2
13661,78759,1079.0,0
13662,60645,7743.1,2
13663,90265,64.9,0
13664,92115,3479.1,1
13665,90017,12635.3,2
13666,10017,20189.9,3
13667,11206,21984.4,3
13668,10001,13259.3,2
13669,37203,1093.9,0
13670,10014,22447.1,3
13671,90291,4379.7,1
13672,91702,136.1,0
13673,78756,1661.7,0
13674,02135,6270.6,1
13675,10022,28833.9,3
13676,90814,5453.5,1
13677,70116,3439.9,1
13678,10014,22447.1,3
13679,11216,22433.5,3
13680,78705,5511.2,1
13681,70119,3128.9,1
13682,60660,12796.8,2
13683,20009,14096.5,3
13684,10028,55636.0,3
13685,90024,6239.3,1
13686,10001,13259.3,2
13687,11233,19194.0,3
13688,94124,2664.3,0
13689,37216,1018.2,0
13690,11102,16711.6,3
13691,11218,20331.4,3
13692,nan,10861.237371490948,2
13693,90026,6203.7,1
13694,70113,2668.0,0
13695,10030,37367.3,3
13696,11238,17188.6,3
13697,92014,842.3,0
13698,11221,22020.5,3
13699,70117,1647.8,0
13700,02110,3693.1,1
13701,97218,804.6,0
13702,37203,1093.9,0
13703,90028,7273.3,2
13704,97211,1662.3,0
13705,97211,1662.3,0
13706,70113,2668.0,0
13707,91306,4204.2,1
13708,10009,38399.1,3
13709,10035,9207.8,2
13710,10009,38399.1,3
13711,11368,16141.4,3
13712,90211,4649.4,1
13713,11238,17188.6,3
13714,nan,10861.237371490948,2
13715,78731,1097.0,0
13716,94131,4996.6,1
13717,11238,17188.6,3
13718,90048,4381.0,1
13719,98122,5250.8,1
13720,11203,13711.2,2
13721,98117,3142.1,1
13722,98133,2424.7,0
13723,37206,1284.5,0
13724,90245,1177.0,0
13725,nan,10861.237371490948,2
13726,80220,2472.2,0
13727,10024,26672.3,3
13728,11220,22037.0,3
13729,10018,6252.9,1
13730,92122,1059.1,0
13731,10003,37524.3,3
13732,91748,1211.8,0
13733,11206,21984.4,3
13734,20009,14096.5,3
13735,10031,33563.2,3
13736,10003,37524.3,3
13737,90024,6239.3,1
13738,78759,1079.0,0
13739,90046,3242.8,1
13740,60615,7086.4,1
13741,78726,465.2,0
13742,91364,1314.5,0
13743,98144,3053.9,1
13744,20002,3852.6,1
13745,10014,22447.1,3
13746,11249,10861.237371490948,2
13747,11385,10527.6,2
13748,78741,2285.4,0
13749,11205,16493.8,3
13750,98144,3053.9,1
13751,70118,2720.8,0
13752,37206,1284.5,0
13753,70117,1647.8,0
13754,90068,1110.6,0
13755,11233,19194.0,3
13756,10014,22447.1,3
13757,90291,4379.7,1
13758,11208,10195.4,2
13759,37220,300.1,0
13760,60624,4162.1,1
13761,94609,4655.0,1
13762,78731,1097.0,0
13763,20002,3852.6,1
13764,20002,3852.6,1
13765,11206,21984.4,3
13766,78731,1097.0,0
13767,11206,21984.4,3
13768,92109,2325.7,0
13769,20002,3852.6,1
13770,97209,5519.7,1
13771,11206,21984.4,3
13772,60625,7837.6,2
13773,98109,4011.1,1
13774,11249,10861.237371490948,2
13775,02127,6068.8,1
13776,60605,7647.5,2
13777,20016,2829.2,0
13778,11207,13494.3,2
13779,02128,3224.2,1
13780,20018,2159.4,0
13781,90291,4379.7,1
13782,11237,19583.0,3
13783,10019,23754.2,3
13784,10009,38399.1,3
13785,90402,2360.4,0
13786,80220,2472.2,0
13787,11215,11270.5,2
13788,92104,4531.3,1
13789,97209,5519.7,1
13790,78704,1871.5,0
13791,80207,1793.8,0
13792,02135,6270.6,1
13793,92104,4531.3,1
13794,94112,9106.1,2
13795,11211,15047.6,3
13796,11218,20331.4,3
13797,11206,21984.4,3
13798,94110,11517.2,2
13799,20036,6303.5,1
13800,94116,6523.0,1
13801,90046,3242.8,1
13802,92102,3603.0,1
13803,10023,48060.9,3
13804,94105,6205.8,1
13805,10016,39315.3,3
13806,90024,6239.3,1
13807,10032,33808.6,3
13808,20001,6816.2,1
13809,11218,20331.4,3
13810,92131,503.2,0
13811,94607,1636.8,0
13812,80205,2471.7,0
13813,90046,3242.8,1
13814,10022,28833.9,3
13815,78704,1871.5,0
13816,97210,557.5,0
13817,11220,22037.0,3
13818,10002,35781.9,3
13819,90028,7273.3,2
13820,60642,4316.4,1
13821,10027,26528.8,3
13822,70118,2720.8,0
13823,94107,5730.0,1
13824,10025,48594.3,3
13825,20002,3852.6,1
13826,10033,34923.5,3
13827,70116,3439.9,1
13828,10028,55636.0,3
13829,90027,2143.2,0
13830,90291,4379.7,1
13831,94134,6569.2,1
13832,90077,493.7,0
13833,90036,5761.9,1
13834,90029,10949.3,2
13835,10027,26528.8,3
13836,37219,2111.8,0
13837,10019,23754.2,3
13838,10011,29744.0,3
13839,92109,2325.7,0
13840,80238,798.8,0
13841,92104,4531.3,1
13842,70117,1647.8,0
13843,11211,15047.6,3
13844,90046,3242.8,1
13845,10013,19437.4,3
13846,90277,3804.3,1
13847,20011,4638.6,1
13848,90292,4091.9,1
13849,98109,4011.1,1
13850,11207,13494.3,2
13851,10012,28771.0,3
13852,10029,36151.2,3
13853,98103,3815.7,1
13854,10009,38399.1,3
13855,10029,36151.2,3
13856,90019,6401.0,1
13857,78723,1575.7,0
13858,20009,14096.5,3
13859,60654,10154.9,2
13860,11205,16493.8,3
13861,02118,9331.3,2
13862,11206,21984.4,3
13863,70115,3156.0,1
13864,11238,17188.6,3
13865,10002,35781.9,3
13866,11211,15047.6,3
13867,11211,15047.6,3
13868,11211,15047.6,3
13869,70130,2577.6,0
13870,90291,4379.7,1
13871,90272,388.7,0
13872,20017,3091.4,1
13873,97211,1662.3,0
13874,10001,13259.3,2
13875,98121,10981.3,2
13876,11213,22579.4,3
13877,94123,8723.6,2
13878,11104,27093.6,3
13879,90036,5761.9,1
13880,10002,35781.9,3
13881,11206,21984.4,3
13882,90291,4379.7,1
13883,90065,3329.9,1
13884,10036,21721.3,3
13885,20009,14096.5,3
13886,11211,15047.6,3
13887,11249,10861.237371490948,2
13888,90046,3242.8,1
13889,11216,22433.5,3
13890,11233,19194.0,3
13891,92101,3040.0,1
13892,90232,2777.2,0
13893,97214,3275.8,1
13894,10065,32772.8,3
13895,02113,26621.1,3
13896,10024,26672.3,3
13897,11412,8176.9,2
13898,nan,10861.237371490948,2
13899,94107,5730.0,1
13900,11375,13340.8,2
13901,11233,19194.0,3
13902,10027,26528.8,3
13903,10019,23754.2,3
13904,11222,9292.3,2
13905,70130,2577.6,0
13906,97209,5519.7,1
13907,20002,3852.6,1
13908,10014,22447.1,3
13909,91411,4655.8,1
13910,94115,11426.7,2
13911,02108,10824.7,2
13912,95062,2760.3,0
13913,37207,708.9,0
13914,10001,13259.3,2
13915,10025,48594.3,3
13916,10002,35781.9,3
13917,10011,29744.0,3
13918,97211,1662.3,0
13919,10025,48594.3,3
13920,78703,1366.4,0
13921,20002,3852.6,1
13922,10032,33808.6,3
13923,91910,2392.3,0
13924,11106,17558.1,3
13925,37203,1093.9,0
13926,02118,9331.3,2
13927,97209,5519.7,1
13928,90291,4379.7,1
13929,10019,23754.2,3
13930,92109,2325.7,0
13931,11105,8420.6,2
13932,94619,576.2,0
13933,94122,9146.8,2
13934,90290,122.6,0
13935,91387,314.4,0
13936,98105,4108.7,1
13937,90292,4091.9,1
13938,20009,14096.5,3
13939,10036,21721.3,3
13940,97215,2782.8,0
13941,10012,28771.0,3
13942,91506,2981.7,1
13943,20001,6816.2,1
13944,91403,2497.2,0
13945,10014,22447.1,3
13946,11222,9292.3,2
13947,11233,19194.0,3
13948,70116,3439.9,1
13949,60601,11892.3,2
13950,10027,26528.8,3
13951,02135,6270.6,1
13952,94123,8723.6,2
13953,90291,4379.7,1
13954,90018,6574.4,1
13955,10009,38399.1,3
13956,78737,122.9,0
13957,10016,39315.3,3
13958,37013,753.5,0
13959,10024,26672.3,3
13960,10002,35781.9,3
13961,91803,3584.5,1
13962,90028,7273.3,2
13963,78704,1871.5,0
13964,98119,3332.7,1
13965,90048,4381.0,1
13966,11206,21984.4,3
13967,91745,1628.2,0
13968,10039,21653.6,3
13969,10030,37367.3,3
13970,90046,3242.8,1
13971,90247,4883.7,1
13972,92103,3184.4,1
13973,10035,9207.8,2
13974,60614,8244.5,2
13975,91744,3735.6,1
13976,78758,1832.3,0
13977,11218,20331.4,3
13978,94117,8956.9,2
13979,11211,15047.6,3
13980,11215,11270.5,2
13981,90028,7273.3,2
13982,90068,1110.6,0
13983,60657,11207.9,2
13984,92109,2325.7,0
13985,90007,6403.9,1
13986,90006,11903.1,2
13987,10014,22447.1,3
13988,60622,8213.0,2
13989,11102,16711.6,3
13990,97211,1662.3,0
13991,92109,2325.7,0
13992,11201,14028.1,3
13993,11224,11593.1,2
13994,90063,6578.6,1
13995,80219,3152.8,1
13996,95003,263.6,0
13997,90027,2143.2,0
13998,10003,37524.3,3
13999,80210,2159.6,0
14000,10065,32772.8,3
14001,90028,7273.3,2
14002,20037,8799.9,2
14003,10029,36151.2,3
14004,10039,21653.6,3
14005,60610,12585.9,2
14006,28715,122.1,0
14007,90046,3242.8,1
14008,10001,13259.3,2
14009,78731,1097.0,0
14010,90034,7191.9,2
14011,92109,2325.7,0
14012,28805,262.0,0
14013,10024,26672.3,3
14014,10128,50118.8,3
14015,90066,4336.8,1
14016,10003,37524.3,3
14017,94109,18190.0,3
14018,11415,13194.6,2
14019,11210,14583.6,3
14020,10013,19437.4,3
14021,98102,6228.4,1
14022,97209,5519.7,1
14023,78751,2315.7,0
14024,90048,4381.0,1
14025,70119,3128.9,1
14026,10128,50118.8,3
14027,10003,37524.3,3
14028,10065,32772.8,3
14029,10019,23754.2,3
14030,11206,21984.4,3
14031,60614,8244.5,2
14032,97232,2359.8,0
14033,10031,33563.2,3
14034,90036,5761.9,1
14035,10075,54746.3,3
14036,11692,7140.0,2
14037,10032,33808.6,3
14038,37080,58.3,0
14039,80205,2471.7,0
14040,60647,8385.0,2
14041,92104,4531.3,1
14042,90017,12635.3,2
14043,37206,1284.5,0
14044,20009,14096.5,3
14045,90027,2143.2,0
14046,11206,21984.4,3
14047,02130,4099.6,1
14048,11211,15047.6,3
14049,90035,5357.4,1
14050,11211,15047.6,3
14051,10019,23754.2,3
14052,97219,1270.3,0
14053,94110,11517.2,2
14054,60647,8385.0,2
14055,90062,6553.3,1
14056,90732,2379.3,0
14057,80237,1886.0,0
14058,02134,6259.7,1
14059,78749,1320.9,0
14060,60641,6845.9,1
14061,10036,21721.3,3
14062,78701,1621.8,0
14063,91748,1211.8,0
14064,11209,12527.1,2
14065,10034,13778.0,2
14066,92110,2013.1,0
14067,94115,11426.7,2
14068,37216,1018.2,0
14069,90291,4379.7,1
14070,94117,8956.9,2
14071,37214,445.3,0
14072,11418,8579.9,2
14073,94114,8428.9,2
14074,78717,674.4,0
14075,10029,36151.2,3
14076,02124,6159.0,1
14077,70112,1618.2,0
14078,94102,17995.9,3
14079,10019,23754.2,3
14080,94103,7722.6,2
14081,91344,1217.5,0
14082,28704,219.7,0
14083,02114,10322.8,2
14084,80203,6778.6,1
14085,78757,1673.7,0
14086,91748,1211.8,0
14087,11104,27093.6,3
14088,90038,7127.3,2
14089,37204,627.8,0
14090,11216,22433.5,3
14091,37219,2111.8,0
14092,11222,9292.3,2
14093,78745,1607.4,0
14094,90802,2342.2,0
14095,80206,3373.5,1
14096,11102,16711.6,3
14097,91745,1628.2,0
14098,90033,5772.8,1
14099,10031,33563.2,3
14100,11215,11270.5,2
14101,90272,388.7,0
14102,11385,10527.6,2
14103,80203,6778.6,1
14104,37219,2111.8,0
14105,10022,28833.9,3
14106,94605,1682.1,0
14107,10019,23754.2,3
14108,20009,14096.5,3
14109,90016,5066.6,1
14110,10002,35781.9,3
14111,11216,22433.5,3
14112,37206,1284.5,0
14113,11216,22433.5,3
14114,20010,10746.8,2
14115,90039,2920.0,0
14116,78747,240.6,0
14117,02116,12631.6,2
14118,37206,1284.5,0
14119,20017,3091.4,1
14120,60614,8244.5,2
14121,90277,3804.3,1
14122,60629,6466.2,1
14123,10031,33563.2,3
14124,90038,7127.3,2
14125,02116,12631.6,2
14126,80223,1326.7,0
14127,20010,10746.8,2
14128,60614,8244.5,2
14129,90291,4379.7,1
14130,90046,3242.8,1
14131,98121,10981.3,2
14132,90057,19618.0,3
14133,98125,2653.4,0
14134,91340,3904.0,1
14135,11222,9292.3,2
14136,60622,8213.0,2
14137,90048,4381.0,1
14138,97217,939.3,0
14139,11213,22579.4,3
14140,11215,11270.5,2
14141,11237,19583.0,3
14142,60608,5068.9,1
14143,80205,2471.7,0
14144,20010,10746.8,2
14145,10038,26251.9,3
14146,11213,22579.4,3
14147,91604,2176.4,0
14148,78756,1661.7,0
14149,70116,3439.9,1
14150,10003,37524.3,3
14151,11206,21984.4,3
14152,11211,15047.6,3
14153,94103,7722.6,2
14154,10019,23754.2,3
14155,90026,6203.7,1
14156,60626,11355.1,2
14157,91331,4522.3,1
14158,80212,1951.5,0
14159,11235,13613.7,2
14160,90291,4379.7,1
14161,91748,1211.8,0
14162,90291,4379.7,1
14163,91203,6235.9,1
14164,37216,1018.2,0
14165,70130,2577.6,0
14166,10017,20189.9,3
14167,90245,1177.0,0
14168,70130,2577.6,0
14169,90247,4883.7,1
14170,90035,5357.4,1
14171,11221,22020.5,3
14172,78723,1575.7,0
14173,90291,4379.7,1
14174,02113,26621.1,3
14175,92109,2325.7,0
14176,98105,4108.7,1
14177,90069,3740.7,1
14178,91601,5416.4,1
14179,10014,22447.1,3
14180,98103,3815.7,1
14181,11435,13561.0,2
14182,70130,2577.6,0
14183,11231,9053.9,2
14184,02127,6068.8,1
14185,97213,2789.2,0
14186,11238,17188.6,3
14187,11221,22020.5,3
14188,90745,2663.4,0
14189,70118,2720.8,0
14190,92102,3603.0,1
14191,91364,1314.5,0
14192,10003,37524.3,3
14193,02135,6270.6,1
14194,90232,2777.2,0
14195,90057,19618.0,3
14196,11249,10861.237371490948,2
14197,90068,1110.6,0
14198,91606,5208.8,1
14199,11212,21202.2,3
14200,90046,3242.8,1
14201,37212,2804.7,0
14202,78731,1097.0,0
14203,11231,9053.9,2
14204,11226,30415.4,3
14205,60608,5068.9,1
14206,11211,15047.6,3
14207,70122,1563.4,0
14208,92104,4531.3,1
14209,10039,21653.6,3
14210,11216,22433.5,3
14211,90035,5357.4,1
14212,10035,9207.8,2
14213,nan,10861.237371490948,2
14214,70130,2577.6,0
14215,11206,21984.4,3
14216,10014,22447.1,3
14217,10075,54746.3,3
14218,70116,3439.9,1
14219,90014,9550.9,2
14220,90094,3460.4,1
14221,90066,4336.8,1
14222,10010,32205.4,3
14223,90041,2935.1,1
